images,denomination,labels
../images/ric.2_3(2).hdn.2255-2257\ID171517vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2255-2257\ID61690rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2255-2257\ID61690vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2255-2257\ID61691rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2255-2257\ID61691vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2258-2261\1944.100.47411.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2258-2261\1944.100.47411.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2258-2261\ID171559rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2258-2261\ID171559vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2258-2261\ID61693rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2258-2261\ID61693vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2258-2261\ID61695rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2258-2261\ID61695vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2262-2263\2000.5.21.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2262-2263\2000.5.21.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2262-2263\ID171529rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2262-2263\ID171529vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2262-2263\ID61854rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2262-2263\ID61854vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2262-2263\ID61855rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2262-2263\ID61855vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2266-2268\1944.100.47397.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2266-2268\1944.100.47397.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2266-2268\1978.64.411.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2266-2268\1978.64.411.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2266-2268\ID61752rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2266-2268\ID61752vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2266-2268\ID61753rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2266-2268\ID61753vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2269-2270\ID61754rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2269-2270\ID61754vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2271-2272\ID122792rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2271-2272\ID122792vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2271-2272\ID171537rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2271-2272\ID171537vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2273-2274\ID61823rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2273-2274\ID61823vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2275-2276\1944.100.47400.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2275-2276\1944.100.47400.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2275-2276\ID61829rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2275-2276\ID61829vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2277-2280\1987.17.5.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2277-2280\1987.17.5.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2277-2280\ID171528rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2277-2280\ID171528vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2277-2280\ID61850rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2277-2280\ID61850vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.228\ID61187vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2285-2287\18204213rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2285-2287\18204213vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2285-2287\ID184434rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2285-2287\ID184434vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2285-2287\ID61944rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2285-2287\ID61944vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2288-2289\0000.999.20155.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2288-2289\0000.999.20155.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2288-2289\1944.100.47401.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2288-2289\1944.100.47401.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2288-2289\1947.97.436.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2288-2289\1947.97.436.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2288-2289\ID61946rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2288-2289\ID61946vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2288-2289\ID61947rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2288-2289\ID61947vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.229-230\1948.19.1192.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.229-230\1948.19.1192.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.229-230\1956.127.1763.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.229-230\ID1354rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.229-230\ID1354vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.229-230\ID1355rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.229-230\ID1355vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.229-230\ID170874rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.229-230\ID171331vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.229-230\ID61189rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.229-230\ID61189vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2290-2291\1916.192.218.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2290-2291\1916.192.218.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2290-2291\ID61948rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2290-2291\ID61948vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2290-2291\ID61949rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2290-2291\ID61949vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\1944.100.47417.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\1944.100.47417.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\ID171586rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\ID171586vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\ID171587rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\ID171587vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\ID61950rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\ID61950vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\ID61951rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\ID61951vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\ID61952rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2294-2297\ID61952vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2298-2301\ID171683rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2298-2301\ID171683vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2298-2301\ID171684rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2298-2301\ID171684vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2298-2301\ID61989rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2298-2301\ID61989vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2298-2301\ID61991rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2298-2301\ID61991vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2298-2301\ID61992rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.2298-2301\ID61992vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.231\1911.23.99.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.231\1911.23.99.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.231\ID1356rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.231\ID1356vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.231\ID61201rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.231\ID61201vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2311-2314\ID171023rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2311-2314\ID171023vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2311-2314\ID171024rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2311-2314\ID171024vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2311-2314\ID60923rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2311-2314\ID60923vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2315\ID171025rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2315\ID171025vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\1911.23.139.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\1911.23.139.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\1948.19.1216.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\1948.19.1216.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID171027rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID171027vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID171029rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID171029vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID171355rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID171355vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID60926rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID60926vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID60927rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID60927vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID60928rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID60928vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID60944rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\ID60944vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2316-2318\PUBLIC79FCF5.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1911.23.148.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1911.23.148.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1911.23.149.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1911.23.149.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1948.19.1227.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1948.19.1227.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1956.127.265.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1956.127.265.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1956.127.266.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1956.127.266.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1956.127.267.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\1956.127.267.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID171078rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID171078vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID171079rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID171079vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID171080rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID171080vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID171081rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID171081vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID171362rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID171362vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID61218rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID61218vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID61219rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID61219vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID717rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\ID717vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\LANCUMCF4A99.jpg,Denarius,2
../images/ric.2_3(2).hdn.2319-2321\LANCUMD6576013_13lastcoininpouch.jpg,Denarius,2
../images/ric.2_3(2).hdn.2322-2324\18273106rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.2322-2324\18273106vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.2322-2324\ID61254rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.2322-2324\ID61254vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.2322-2324\ID61255rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.2322-2324\ID61255vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.2325-2330\1923.151.45.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1923.151.45.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1944.100.45536.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1944.100.45536.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1944.100.45537.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1944.100.45537.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1948.19.1230.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1948.19.1230.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1956.127.1816.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1956.127.1816.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1956.127.1817.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1956.127.1817.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1956.127.295.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1956.127.295.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1956.127.296.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\1956.127.296.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171111rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171111vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171112rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171112vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171113rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171113vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171114rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171114vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171115rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171115vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171116rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171116vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171770rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID171770vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID358rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID358vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID61293rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID61293vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID61294rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID61294vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID61295rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID61295vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID724rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID724vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID725rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2325-2330\ID725vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171051rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171051vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171052rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171052vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171764rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171764vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171765rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171765vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171766rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171766vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171767rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID171767vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID61065rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID61065vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID61066rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2334-2336\ID61066vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2339-2340\ID61224rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.2339-2340\ID61224vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.2341-2342\1911.23.151.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\1911.23.151.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\1956.127.269.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\1956.127.269.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\1956.127.270.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\1956.127.270.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\1956.127.271.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\1956.127.271.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\1956.127.272.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\1956.127.272.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\ID120609rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\ID120609vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\ID61226rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2341-2342\ID61226vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2343\ID171098rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2343\ID171098vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2343\ID61246rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2343\ID61246vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2343\LVPL96BB72.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\0000.999.18938.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\0000.999.18938.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\0000.999.18939.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\0000.999.18939.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1944.100.45529.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1944.100.45529.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1944.100.45531.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1944.100.45531.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1953.151.1.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1953.151.1.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1956.127.1815.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1956.127.1815.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1956.127.279.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1956.127.279.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1956.127.280.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1956.127.280.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1956.127.281.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\1956.127.281.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID171093rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID171093vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID171094rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID171094vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID171095rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID171095vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID171096rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID171096vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID61244rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID61244vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID61245rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\ID61245vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\LANCUM16CA91Romandenarius.jpg,Denarius,2
../images/ric.2_3(2).hdn.2344-2351\Roman_coin_11_128_18.jpg,Denarius,2
../images/ric.2_3(2).hdn.235\LANCUM4414E5Sestertius.jpg,Sestertius,9
../images/ric.2_3(2).hdn.2352-2355\ID127325rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2352-2355\ID127325vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2352-2355\ID171099rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2352-2355\ID171099vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2352-2355\ID61252rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2352-2355\ID61252vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2352-2355\RRi0028.jpg,Denarius,2
../images/ric.2_3(2).hdn.2356-2358\18273108rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.2356-2358\18273108vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.2356-2358\18273109rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.2356-2358\18273109vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.2356-2358\ID61261rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.2356-2358\ID61261vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.2359-2361\1944.100.45532.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\1944.100.45532.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\1995.11.242.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\1995.11.242.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\A03B5Ea.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\ID171100rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\ID171100vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\ID171363rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\ID171363vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\ID61262rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\ID61262vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\ID61263rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.2359-2361\ID61263vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.236\1944.100.45622.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.236\1944.100.45622.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.236\1955.18.7.obv.noscale.jpg,Sestertius,9
