"URI","Title","RecordId","From Date","To Date","Authority","Deity","Denomination","Findspot","Issuer","Manufacture","Material","Mint","Object Type","Portrait","Region","Symbol_obv","Symbol_obv_letter","Symbol_rev","Symbol_rev_letter","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Reverse Officina Mark","Reverse Exergue","Date Record Modified"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3170-3171","RIC II, Part 3 (second edition) Hadrian 3170-3171","ric.2_3(2).hdn.3170-3171","130","138","Hadrian","Fortuna","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right","FORTVNA AVG","Fortuna, sometimes wearing polos, standing left, holding patera and cornucopia","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3173-3174","RIC II, Part 3 (second edition) Hadrian 3173-3174","ric.2_3(2).hdn.3173-3174","130","138","Hadrian","Hispania","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right","HISPANIA","Hispania reclining left on rocks, holding branch; to left, rabbit","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3178-3179","RIC II, Part 3 (second edition) Hadrian 3178-3179","ric.2_3(2).hdn.3178-3179","130","138","Hadrian","Juno","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, left | Bust of Hadrian, laureate, draped, right, viewed from front","IVNONI REGINAE","Juno standing left, holding patera and sceptre","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3097-3098","RIC II, Part 3 (second edition) Hadrian 3097-3098","ric.2_3(2).hdn.3097-3098","128","130","Hadrian","Romulus||Remus","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, cuirassed, right, viewed from front","COS III","Wolf standing left, twins beneath; below, bowl or dish","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2993-2994","RIC II, Part 3 (second edition) Hadrian 2993-2994","ric.2_3(2).hdn.2993-2994","124","127","Hadrian","Roma","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Head of Hadrian, right","COS III","Roma seated left on cuirass and shield, holding Victory and cornucopia","","","2022-01-20T02:44:19Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2824-2825","RIC II, Part 3 (second edition) Hadrian 2824-2825","ric.2_3(2).hdn.2824-2825","124","127","Hadrian","","","","","Struck","Gold","Rome","Coin||Medallion","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Head of Hadrian, laureate, traces of drapery on far shoulder, right","// COS III (in exergue)","Owl standing on shield, eagle standing on thunderbolt, and peacock","","","2022-01-20T02:44:17Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1145-1149","RIC II, Part 3 (second edition) Hadrian 1145-1149","ric.2_3(2).hdn.1145-1149","129","130","Hadrian","Indulgentia","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side | Bust of Hadrian, draped and cuirassed, left, viewed from rear or side","INDVLGENTIA AVG P P // COS III (in exergue) // S C (in field)","Indulgentia seated left, extending hand and holding sceptre","","","2022-01-20T02:44:00Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.948-950","RIC II, Part 3 (second edition) Hadrian 948-950","ric.2_3(2).hdn.948-950","128","129","Hadrian","Clementia","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","CLEMENTIA AVG // COS III (in exergue)","Clementia standing left, holding patera and sceptre","","","2022-01-20T02:43:57Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.24-25","RIC II, Part 3 (second edition) Hadrian 24-25","ric.2_3(2).hdn.24-25","117","117","Hadrian","Pietas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAES TRAIAN HADRIAN OPT AVG GER DAC","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front","PARTHIC DIVI TRAIAN AVG F P M TR P COS P P PIETAS (in field)","Pietas, veiled, standing left, raising hand","","","2022-01-20T02:43:44Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.605-607","RIC II, Part 3 (second edition) Hadrian 605-607","ric.2_3(2).hdn.605-607","121","123","Hadrian","Victory","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, draped, right, viewed from front","P M TR P COS III","Victory standing left, holding standard and palm","","","2022-01-20T02:43:52Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3064-3066","RIC II, Part 3 (second edition) Hadrian 3064-3066","ric.2_3(2).hdn.3064-3066","128","130","Hadrian","Roma","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","COS III","Roma seated left on cuirass and arms, holding Victory and sceptre/spear","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1092-1094","RIC II, Part 3 (second edition) Hadrian 1092-1094","ric.2_3(2).hdn.1092-1094","129","130","Hadrian","Indulgentia","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, right | Bust of Hadrian, bare chest, traces of drapery on far shoulder usually visible, left | Bust of Hadrian, draped, right, viewed from rear or side","INDVLGENTIA AVG // COS III P P (in exergue)","Indulgentia seated left, extending hand and holding sceptre","","","2022-01-20T02:43:59Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2250-2253","RIC II, Part 3 (second edition) Hadrian 2250-2253","ric.2_3(2).hdn.2250-2253","136","136","Hadrian","Felicitas","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side","FELICITAS AVG // S C (in field)","Felicitas standing left, holding caduceus and cornucopia; by feet to left, wheel","","","2022-01-20T02:44:10Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.532-535","RIC II, Part 3 (second edition) Hadrian 532-535","ric.2_3(2).hdn.532-535","121","123","Hadrian","Genius","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, cropped of pteryges, right, viewed from front | Bust of Hadrian, laureate, draped, right, viewed from front","P M TR P COS III","Genius standing left, sacrificing with patera over altar and holding cornucopia","","","2022-01-20T02:43:51Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.614-617","RIC II, Part 3 (second edition) Hadrian 614-617","ric.2_3(2).hdn.614-617","121","123","Hadrian","Fortuna","Dupondius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG P M TR P COS III","Head of Hadrian, radiate, right | Bust of Hadrian, radiate, cuirassed, cropped of pteryges, right, viewed from front | Bust of Hadrian, radiate, draped, right, viewed from front | Bust of Hadrian, radiate, draped and cuirassed, right, viewed from rear or side","FORTVNAE REDVCI // S C (in exergue)","Fortuna, seated left, holding rudder and cornucopia","","","2022-01-20T02:43:52Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1166-1169","RIC II, Part 3 (second edition) Hadrian 1166-1169","ric.2_3(2).hdn.1166-1169","129","130","Hadrian","Liberalitas","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side | Bust of Hadrian, draped, left, viewed from rear or side","LIBERALITAS AVG P P // COS III (in exergue) // S C (in field)","Liberalitas standing right, emptying cornucopia held in both hands","","","2022-01-20T02:44:00Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.893","RIC II, Part 3 (second edition) Hadrian 893","ric.2_3(2).hdn.893","125","127","Hadrian","Jupiter","Semis","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Head of Jupiter Ammon, right","","","2022-01-20T02:43:56Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.894","RIC II, Part 3 (second edition) Hadrian 894","ric.2_3(2).hdn.894","125","127","Hadrian","Jupiter","Quadrans","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Head of Jupiter Ammon, right","","","2022-01-20T02:43:56Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.926","RIC II, Part 3 (second edition) Hadrian 926","ric.2_3(2).hdn.926","128","129","Hadrian","","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","COS III // • (in exergue)","Star within crescent","","","2022-01-20T02:43:57Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.756","RIC II, Part 3 (second edition) Hadrian 756","ric.2_3(2).hdn.756","124","125","Hadrian","","Dupondius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, radiate, right","COS III // S C (in field)","Lyre","","","2022-01-20T02:43:54Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3087","RIC II, Part 3 (second edition) Hadrian 3087","ric.2_3(2).hdn.3087","128","130","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","COS III","Caduceus","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3007","RIC II, Part 3 (second edition) Hadrian 3007","ric.2_3(2).hdn.3007","124","127","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Five stars within crescent","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3008","RIC II, Part 3 (second edition) Hadrian 3008","ric.2_3(2).hdn.3008","124","127","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","AVGVSTVS HADRIANVS","Head of Hadrian, laureate, right","COS III","Five stars within crescent","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2840","RIC II, Part 3 (second edition) Hadrian 2840","ric.2_3(2).hdn.2840","124","127","Hadrian","","","","","Struck","Gold","Rome","Coin||Medallion","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","","Genius of the Golden Age or Aion within Zodiac","","","2022-01-20T02:44:17Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.658-663","RIC II, Part 3 (second edition) Hadrian 658-663","ric.2_3(2).hdn.658-663","121","123","Hadrian","Ceres","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, cropped of pteryges, right, viewed from front | Bust of Hadrian, laureate, draped, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","P M TR P COS III // S C (in field)","Ceres standing left, holding corn ears and long vertical torch","","","2022-01-20T02:43:53Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.963-964","RIC II, Part 3 (second edition) Hadrian 963-964","ric.2_3(2).hdn.963-964","128","129","Hadrian","Patientia","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","PATIENTI AVGVSTI // COS III (in exergue)","Patientia seated left, extending hand and holding sceptre","","","2022-01-20T02:43:57Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.919-920","RIC II, Part 3 (second edition) Hadrian 919-920","ric.2_3(2).hdn.919-920","128","129","Hadrian","Virtus","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","COS III","Virtus seated right on cuirass and shield, holding spear and parazonium","","","2022-01-20T02:43:56Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2416-2417","RIC II, Part 3 (second edition) Hadrian 2416-2417","ric.2_3(2).hdn.2416-2417","137","138","Hadrian","Roma","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right","ROMA // S C (in field)","Roma, wearing Amazon-style short tunic, standing left, holding Palladium and spear","","","2022-01-20T02:44:13Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3067-3068","RIC II, Part 3 (second edition) Hadrian 3067-3068","ric.2_3(2).hdn.3067-3068","128","130","Hadrian","Roma","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","COS III","Roma seated left on cuirass and arms, holding Victory and cornucopia","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.959-961","RIC II, Part 3 (second edition) Hadrian 959-961","ric.2_3(2).hdn.959-961","128","129","Hadrian","Liberalitas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","LIBERALITAS AVG // COS III (in exergue)","Liberalitas standing right, emptying cornucopia held in both hands","","","2022-01-20T02:43:57Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.971-973","RIC II, Part 3 (second edition) Hadrian 971-973","ric.2_3(2).hdn.971-973","128","129","Hadrian","Roma","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Head of Hadrian, laureate, left | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","COS III // S C (in exergue)","Roma seated left on cuirass and pile of arms, holding Victory and cornucopia","","","2022-01-20T02:43:57Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.877-879","RIC II, Part 3 (second edition) Hadrian 877-879","ric.2_3(2).hdn.877-879","126","127","Hadrian","Salus","Dupondius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","COS III // S C (in exergue)","Salus seated left, holding out patera to feed snake; to left, altar with snake coiled around","","","2022-01-20T02:43:56Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2125-2127","RIC II, Part 3 (second edition) Hadrian 2125-2127","ric.2_3(2).hdn.2125-2127","133","135","Hadrian","Liberalitas","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side","LIBERALITAS AVG VI // S C (in field)","Liberalitas standing left, holding coin scoop and cornucopia","","","2022-01-20T02:44:09Z"
